사용본거지 시군구,읍면동 (행정동),연료,계,관용_승용,관용_승합,관용_화물,관용_특수,자가용_승용,자가용승합,자가용화물,자가용특수,영업용_승용,영업용승합,영업용화물,영업용특수
서울특별시 강서구,강서구 기타,경유,4,0,0,0,0,0,1,0,3,0,0,0,0
서울특별시 강서구,강서구 기타,하이브리드,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 기타,휘발유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 기타,경유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 염창동 ,휘발유,8348,0,2,0,0,0,8332,1,6,0,6,1,0
서울특별시 강서구,강서구 염창동 ,경유,4968,0,0,3,1,15,3580,226,859,9,19,10,246
서울특별시 강서구,강서구 염창동 ,엘피지,1142,0,0,0,0,0,613,36,85,0,393,0,15
서울특별시 강서구,강서구 염창동 ,전기,112,0,5,0,0,0,84,0,8,0,8,0,7
서울특별시 강서구,강서구 염창동 ,하이브리드,887,0,0,0,0,0,887,0,0,0,0,0,0
서울특별시 강서구,강서구 염창동 ,수소,16,0,0,0,0,0,16,0,0,0,0,0,0
서울특별시 강서구,강서구 염창동 ,기타연료,26,0,0,0,0,5,0,4,17,0,0,0,0
서울특별시 강서구,강서구 등촌1동 ,휘발유,4883,0,1,0,0,0,4848,0,4,0,30,0,0
서울특별시 강서구,강서구 등촌1동 ,경유,3056,4,4,13,14,10,1942,192,665,7,24,46,135
서울특별시 강서구,강서구 등촌1동 ,엘피지,763,0,0,0,2,0,386,25,49,0,291,3,7
서울특별시 강서구,강서구 등촌1동 ,전기,78,0,7,0,0,0,54,0,3,0,5,0,9
서울특별시 강서구,강서구 등촌1동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌1동 ,하이브리드,455,0,5,0,0,0,428,0,0,0,22,0,0
서울특별시 강서구,강서구 등촌1동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌1동 ,기타연료,19,0,0,0,1,1,0,4,11,0,0,0,2
서울특별시 강서구,강서구 등촌2동 ,휘발유,3585,0,1,0,0,0,3581,1,2,0,0,0,0
서울특별시 강서구,강서구 등촌2동 ,경유,2203,0,2,1,1,3,1494,143,452,7,0,0,100
서울특별시 강서구,강서구 등촌2동 ,엘피지,533,0,0,1,0,0,312,17,20,0,169,1,13
서울특별시 강서구,강서구 등촌2동 ,전기,39,0,0,0,0,0,31,0,2,0,2,0,4
서울특별시 강서구,강서구 등촌2동 ,CNG,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌2동 ,하이브리드,321,0,1,0,0,0,320,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌2동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌2동 ,기타연료,,0,0,0,0,0,0,1,5,0,0,0,0
서울특별시 강서구,강서구 등촌3동 ,휘발유,4980,0,8,0,0,0,4957,0,5,0,10,0,0
서울특별시 강서구,강서구 등촌3동 ,경유,2805,1,0,0,10,5,1948,160,534,11,11,30,95
서울특별시 강서구,강서구 등촌3동 ,엘피지,868,0,0,0,8,0,570,45,64,0,174,0,7
서울특별시 강서구,강서구 등촌3동 ,전기,61,0,0,0,0,0,46,0,3,0,2,0,10
서울특별시 강서구,강서구 등촌3동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌3동 ,하이브리드,375,0,1,0,0,0,373,0,0,0,1,0,0
서울특별시 강서구,강서구 등촌3동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 강서구,강서구 등촌3동 ,기타연료,19,0,0,0,0,1,0,4,11,0,0,0,3
서울특별시 강서구,강서구 화곡1동 ,휘발유,7960,0,1,0,0,0,7872,4,13,0,70,0,0
서울특별시 강서구,강서구 화곡1동 ,경유,5795,1,1,3,18,14,3451,386,1535,30,48,34,274
서울특별시 강서구,강서구 화곡1동 ,엘피지,1605,0,1,0,0,0,824,81,108,0,560,1,30
서울특별시 강서구,강서구 화곡1동 ,전기,93,0,13,0,0,0,45,0,8,0,6,0,21
서울특별시 강서구,강서구 화곡1동 ,하이브리드,517,0,1,0,0,0,514,0,0,0,2,0,0
서울특별시 강서구,강서구 화곡1동 ,수소,8,0,0,0,0,0,7,0,0,0,1,0,0
서울특별시 강서구,강서구 화곡1동 ,기타연료,21,0,0,0,0,1,0,4,10,0,0,0,6
서울특별시 강서구,강서구 화곡2동 ,휘발유,2404,0,0,0,0,0,2392,2,9,0,1,0,0
서울특별시 강서구,강서구 화곡2동 ,경유,1792,0,0,0,0,7,1130,138,437,8,0,0,72
서울특별시 강서구,강서구 화곡2동 ,엘피지,466,0,0,0,0,0,320,32,32,0,68,1,13
서울특별시 강서구,강서구 화곡2동 ,전기,25,0,2,0,0,0,15,0,1,0,1,0,6
서울특별시 강서구,강서구 화곡2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡2동 ,하이브리드,135,0,0,0,0,0,135,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡2동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡2동 ,기타연료,8,0,0,0,0,1,0,1,6,0,0,0,0
서울특별시 강서구,강서구 화곡3동 ,휘발유,3644,0,2,0,0,0,3638,1,3,0,0,0,0
서울특별시 강서구,강서구 화곡3동 ,경유,1986,0,0,0,3,6,1384,109,394,11,1,3,75
서울특별시 강서구,강서구 화곡3동 ,엘피지,425,0,0,0,0,0,311,18,29,0,62,0,5
서울특별시 강서구,강서구 화곡3동 ,전기,27,0,0,0,0,0,18,0,3,0,0,0,6
서울특별시 강서구,강서구 화곡3동 ,하이브리드,322,0,0,0,0,0,322,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡3동 ,수소,10,0,0,0,0,0,9,0,0,0,1,0,0
서울특별시 강서구,강서구 화곡3동 ,기타연료,17,0,0,0,0,2,0,1,9,0,0,0,5
서울특별시 강서구,강서구 화곡4동 ,휘발유,2905,0,2,0,0,0,2893,3,7,0,0,0,0
서울특별시 강서구,강서구 화곡4동 ,경유,2176,0,0,1,2,5,1355,150,558,11,0,1,93
서울특별시 강서구,강서구 화곡4동 ,엘피지,529,0,0,0,0,1,328,39,47,0,105,0,9
서울특별시 강서구,강서구 화곡4동 ,전기,30,0,1,0,0,0,17,0,5,0,1,0,6
서울특별시 강서구,강서구 화곡4동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡4동 ,하이브리드,188,0,0,0,0,0,188,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡4동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡4동 ,기타연료,12,0,0,0,0,0,0,1,10,0,0,0,1
서울특별시 강서구,강서구 화곡본동 ,휘발유,4825,0,0,0,0,0,4810,3,12,0,0,0,0
서울특별시 강서구,강서구 화곡본동 ,경유,3198,0,0,0,2,2,2088,241,725,15,0,0,125
서울특별시 강서구,강서구 화곡본동 ,엘피지,839,0,0,0,0,0,599,41,56,0,133,0,10
서울특별시 강서구,강서구 화곡본동 ,전기,42,0,1,0,0,0,24,1,3,0,4,0,9
서울특별시 강서구,강서구 화곡본동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡본동 ,하이브리드,286,0,0,0,0,0,286,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡본동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡본동 ,기타연료,7,0,0,0,0,0,0,2,5,0,0,0,0
서울특별시 강서구,강서구 화곡6동 ,휘발유,4274,0,12,0,0,0,4249,5,8,0,0,0,0
서울특별시 강서구,강서구 화곡6동 ,경유,2495,1,4,3,58,8,1682,154,495,3,0,0,87
서울특별시 강서구,강서구 화곡6동 ,엘피지,648,0,0,2,0,0,399,36,39,0,158,0,14
서울특별시 강서구,강서구 화곡6동 ,전기,52,0,4,0,0,0,31,0,5,0,4,0,8
서울특별시 강서구,강서구 화곡6동 ,CNG,3,0,0,0,2,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡6동 ,하이브리드,350,0,1,0,0,0,349,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡6동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡6동 ,기타연료,20,0,0,0,0,2,1,6,11,0,0,0,0
서울특별시 강서구,강서구 화곡8동 ,휘발유,3193,0,3,0,0,0,3186,1,3,0,0,0,0
서울특별시 강서구,강서구 화곡8동 ,경유,2120,0,1,2,3,8,1390,122,493,11,0,0,90
서울특별시 강서구,강서구 화곡8동 ,엘피지,508,0,0,0,0,0,346,30,27,0,89,1,15
서울특별시 강서구,강서구 화곡8동 ,전기,51,0,14,0,0,0,23,0,2,0,6,0,6
서울특별시 강서구,강서구 화곡8동 ,CNG,4,0,0,2,2,0,0,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡8동 ,하이브리드,210,0,0,0,0,0,210,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡8동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 강서구,강서구 화곡8동 ,기타연료,8,0,0,0,0,0,2,1,5,0,0,0,0
서울특별시 강서구,강서구 가양1동 ,휘발유,12076,0,0,0,0,0,11539,9,26,0,502,0,0
서울특별시 강서구,강서구 가양1동 ,경유,8856,2,1,4,9,27,5443,305,1581,19,421,178,866
서울특별시 강서구,강서구 가양1동 ,엘피지,1803,0,1,1,2,0,1043,60,101,0,580,6,9
서울특별시 강서구,강서구 가양1동 ,전기,501,1,2,0,1,0,169,0,36,0,276,1,15
서울특별시 강서구,강서구 가양1동 ,CNG,14,0,0,0,4,0,2,0,0,0,0,8,0
서울특별시 강서구,강서구 가양1동 ,하이브리드,3347,0,3,0,0,0,1004,0,0,0,2340,0,0
서울특별시 강서구,강서구 가양1동 ,수소,24,0,0,0,0,0,22,0,0,0,2,0,0
서울특별시 강서구,강서구 가양1동 ,기타연료,44,0,0,0,0,5,0,4,24,0,0,0,11
서울특별시 강서구,강서구 가양2동 ,휘발유,2242,0,0,0,0,0,2232,2,1,0,7,0,0
서울특별시 강서구,강서구 가양2동 ,경유,1322,0,0,0,0,3,927,60,263,1,3,7,58
서울특별시 강서구,강서구 가양2동 ,엘피지,446,0,0,0,0,1,319,13,25,0,83,1,4
서울특별시 강서구,강서구 가양2동 ,전기,28,0,0,0,0,0,18,1,2,0,1,0,6
서울특별시 강서구,강서구 가양2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 가양2동 ,하이브리드,154,0,0,0,0,0,151,0,0,0,3,0,0
서울특별시 강서구,강서구 가양2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 강서구,강서구 가양2동 ,기타연료,4,0,0,0,0,0,0,1,3,0,0,0,0
서울특별시 강서구,강서구 가양3동 ,휘발유,3657,0,0,0,0,0,3541,1,7,0,108,0,0
서울특별시 강서구,강서구 가양3동 ,경유,2574,0,0,0,0,4,1755,107,447,0,165,16,80
서울특별시 강서구,강서구 가양3동 ,엘피지,1019,0,0,0,0,0,360,31,33,0,581,1,13
서울특별시 강서구,강서구 가양3동 ,전기,41,0,1,0,0,0,25,0,4,0,5,0,6
서울특별시 강서구,강서구 가양3동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 강서구,강서구 가양3동 ,하이브리드,279,0,0,0,0,0,278,0,1,0,0,0,0
서울특별시 강서구,강서구 가양3동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 가양3동 ,기타연료,2,0,0,0,0,1,0,0,1,0,0,0,0
서울특별시 강서구,강서구 발산1동 ,휘발유,6308,0,0,0,0,1,6203,7,9,0,87,1,0
서울특별시 강서구,강서구 발산1동 ,경유,4968,0,0,1,0,95,2855,283,1252,25,63,64,330
서울특별시 강서구,강서구 발산1동 ,엘피지,1572,0,0,0,0,0,725,46,73,0,702,0,26
서울특별시 강서구,강서구 발산1동 ,전기,205,0,0,0,0,0,56,0,13,0,73,10,53
서울특별시 강서구,강서구 발산1동 ,CNG,80,0,0,0,0,0,1,0,0,0,0,79,0
서울특별시 강서구,강서구 발산1동 ,하이브리드,788,0,0,0,0,0,469,0,0,0,319,0,0
서울특별시 강서구,강서구 발산1동 ,수소,13,0,0,0,0,0,13,0,0,0,0,0,0
서울특별시 강서구,강서구 발산1동 ,기타연료,47,0,0,0,0,1,0,9,26,0,0,0,11
서울특별시 강서구,강서구 우장산동 ,휘발유,7754,0,0,0,0,0,7739,1,14,0,0,0,0
서울특별시 강서구,강서구 우장산동 ,경유,4343,0,1,1,0,13,3204,192,708,26,2,44,152
서울특별시 강서구,강서구 우장산동 ,엘피지,903,0,0,0,0,1,586,39,48,0,215,0,14
서울특별시 강서구,강서구 우장산동 ,전기,79,0,0,0,0,0,66,0,5,0,2,0,6
서울특별시 강서구,강서구 우장산동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 우장산동 ,하이브리드,728,0,1,0,0,0,727,0,0,0,0,0,0
서울특별시 강서구,강서구 우장산동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 강서구,강서구 우장산동 ,기타연료,27,0,0,0,0,4,0,5,18,0,0,0,0
서울특별시 강서구,강서구 공항동 ,휘발유,5330,0,2,0,0,0,5206,1,9,0,112,0,0
서울특별시 강서구,강서구 공항동 ,경유,4499,5,2,3,11,32,2408,317,1261,23,61,101,275
서울특별시 강서구,강서구 공항동 ,엘피지,1018,0,0,1,0,0,660,46,112,0,189,1,9
서울특별시 강서구,강서구 공항동 ,전기,202,0,4,0,0,0,86,3,19,0,31,0,59
서울특별시 강서구,강서구 공항동 ,CNG,6,0,0,0,0,0,0,4,0,0,0,2,0
서울특별시 강서구,강서구 공항동 ,하이브리드,424,0,2,0,0,0,408,0,0,0,14,0,0
서울특별시 강서구,강서구 공항동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 강서구,강서구 공항동 ,기타연료,36,0,0,0,0,1,0,6,27,0,0,0,2
서울특별시 강서구,강서구 방화1동 ,휘발유,7491,0,2,0,0,0,7462,5,9,0,11,2,0
서울특별시 강서구,강서구 방화1동 ,경유,5245,0,1,2,2,17,3302,311,1183,14,7,151,255
서울특별시 강서구,강서구 방화1동 ,엘피지,1345,0,0,0,0,1,807,47,75,0,390,2,23
서울특별시 강서구,강서구 방화1동 ,전기,137,0,0,0,0,0,82,0,8,0,9,19,19
서울특별시 강서구,강서구 방화1동 ,CNG,38,0,0,0,0,0,0,0,0,0,0,38,0
서울특별시 강서구,강서구 방화1동 ,하이브리드,677,0,1,0,0,0,667,0,0,0,9,0,0
서울특별시 강서구,강서구 방화1동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 강서구,강서구 방화1동 ,기타연료,31,0,0,0,0,5,0,9,17,0,0,0,0
서울특별시 강서구,강서구 방화2동 ,휘발유,3652,0,0,0,0,0,3633,3,15,0,1,0,0
서울특별시 강서구,강서구 방화2동 ,경유,3054,0,0,0,1,17,1602,208,828,9,6,264,119
서울특별시 강서구,강서구 방화2동 ,엘피지,2082,0,0,0,0,0,438,31,53,0,1527,21,12
서울특별시 강서구,강서구 방화2동 ,전기,130,0,0,0,0,0,27,0,4,0,65,27,7
서울특별시 강서구,강서구 방화2동 ,CNG,151,0,0,0,0,0,0,0,0,0,0,151,0
서울특별시 강서구,강서구 방화2동 ,하이브리드,265,0,0,0,0,0,265,0,0,0,0,0,0
서울특별시 강서구,강서구 방화2동 ,수소,4,0,0,0,0,0,3,0,0,0,1,0,0
서울특별시 강서구,강서구 방화2동 ,기타연료,11,0,0,0,0,3,0,3,5,0,0,0,0
서울특별시 강서구,강서구 방화3동 ,휘발유,3852,0,2,0,0,0,3839,2,7,0,2,0,0
서울특별시 강서구,강서구 방화3동 ,경유,2245,0,0,1,0,10,1497,131,480,13,4,9,100
서울특별시 강서구,강서구 방화3동 ,엘피지,831,0,0,0,0,0,486,23,37,0,276,0,9
서울특별시 강서구,강서구 방화3동 ,전기,47,0,0,0,0,0,25,0,2,0,11,0,9
서울특별시 강서구,강서구 방화3동 ,CNG,52,0,0,0,0,0,1,0,0,0,0,51,0
서울특별시 강서구,강서구 방화3동 ,하이브리드,297,0,0,0,0,0,296,0,0,0,1,0,0
서울특별시 강서구,강서구 방화3동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강서구,강서구 방화3동 ,기타연료,11,0,0,0,0,2,0,2,7,0,0,0,0
서울특별시 강서구,강서구 기타1,휘발유,116,0,0,0,0,0,103,1,3,0,9,0,0
서울특별시 강서구,강서구 기타1,경유,92,0,0,0,0,0,2,32,58,0,0,0,0
서울특별시 강서구,강서구 기타1,엘피지,31,0,0,0,0,0,1,0,0,0,30,0,0
서울특별시 구로구,구로구 기타,휘발유,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 구로구,구로구 기타,경유,5,0,0,0,0,0,4,0,1,0,0,0,0
서울특별시 구로구,구로구 기타,경유,1,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 구로구,구로구 신도림동 ,휘발유,7277,0,0,0,0,0,7270,2,4,0,1,0,0
서울특별시 구로구,구로구 신도림동 ,경유,4070,0,0,0,0,11,2995,182,802,3,5,2,70
서울특별시 구로구,구로구 신도림동 ,엘피지,591,0,0,0,0,0,418,26,55,0,82,0,10
서울특별시 구로구,구로구 신도림동 ,전기,83,0,0,0,0,0,65,0,9,0,6,0,3
서울특별시 구로구,구로구 신도림동 ,CNG,15,0,0,0,0,0,1,0,0,0,0,14,0
서울특별시 구로구,구로구 신도림동 ,하이브리드,699,0,0,0,0,0,699,0,0,0,0,0,0
서울특별시 구로구,구로구 신도림동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 구로구,구로구 신도림동 ,기타연료,29,0,0,0,0,5,0,8,16,0,0,0,0
서울특별시 구로구,구로구 구로1동 ,휘발유,6816,0,0,0,0,0,6202,0,10,0,604,0,0
